a,character,columns
189004,57156,182671
189005,57295,182671
189006,57434,182671
189007,57573,182671
189008,57712,182671
189009,57851,182671
189010,57990,182671
189011,58129,182671
189012,58268,182671
189013,58407,182671
189014,58546,182671
189015,58685,182671
189016,58824,182671
189017,58963,182671
189018,59102,182671
189019,59241,182671
189020,59380,182671
189021,59519,182671
189022,59658,182671
189023,59797,182671
189024,59936,182671
189025,60075,182671
189026,60214,182671
189027,60353,182671
189028,60492,182671
189029,60628,182668
189030,1826,182643
189031,1869,182643
189032,1912,182643
189033,1955,182643
189034,1998,182643
189035,2041,182643
189036,62660,182671
189037,62695,182671
189038,62730,182671
189039,62765,182671
189040,62800,182671
189041,62835,182671
189042,62870,182671
189043,62905,182671
189044,62940,182671
189045,62975,182671
189046,63010,182671
189047,63133,182671
189048,63272,182671
189049,63411,182671
189050,63550,182671
189051,63689,182671
189052,63828,182671
189053,63967,182671
189054,64106,182671
189055,64245,182671
189056,64384,182671
189057,64523,182671
189058,64662,182671
189059,64801,182671
189060,64937,182668
189061,6318,182643
189062,66772,182671
189063,66850,182671
189064,66928,182671
189065,67006,182671
189066,67084,182671
189067,67162,182671
189068,67240,182671
189069,67318,182671
189070,67396,182671
189071,67474,182671
189072,67552,182671
189073,67630,182671
189074,67708,182671
189075,67786,182671
189076,67864,182671
189077,67942,182671
189078,68020,182671
189079,68098,182671
189080,68176,182671
189081,68248,182665
189082,68666,182653
189083,68683,182653
189084,68700,182653
189085,68717,182653
189086,68734,182653
189087,68751,182653
189088,68832,182653
189089,68971,182653
189090,69110,182653
189091,69249,182653
189092,69388,182653
189093,69527,182653
189094,69666,182653
189095,69805,182653
189096,69944,182653
189097,70083,182653
189098,70222,182653
189099,70361,182653
189100,70500,182653
189101,70639,182653
189102,70778,182653
189103,70917,182653
189104,71056,182653
189105,71195,182653
189106,71321,182640
189107,69091,182617
189108,69108,182617
189109,69125,182617
189110,69142,182617
189111,74468,182626
189112,74528,182626
189113,74588,182626
189114,74648,182626
189115,74708,182626
189116,74768,182626
189117,74828,182626
189118,74888,182626
189119,74948,182626
189120,75008,182626
189121,75068,182626
189122,75128,182626
189123,75188,182626
189124,75248,182626
189125,75308,182626
189126,75368,182626
189127,75428,182626
189128,75488,182626
189129,75548,182626
189130,109052,182639
189131,109090,182639
189132,109128,182639
189133,109166,182639
189134,109204,182639
189135,109242,182639
189136,109280,182639
189137,109318,182639
189138,109356,182639
189139,109394,182639
189140,109432,182639
189141,109470,182639
189142,109518,182639
189143,109635,182639
189144,109752,182639
189145,109622,182639
189146,109660,182639
189147,109698,182639
189148,109736,182639
189149,109774,182639
189150,80611,182660
189151,110571,182675
189152,110688,182675
189153,110805,182675
189154,110922,182675
189155,111039,182675
189156,111156,182675
189157,111273,182675
189158,111390,182675
189159,111507,182675
189160,111624,182675
189161,111741,182675
189162,111858,182675
189163,111975,182675
189164,112092,182675
189165,112209,182675
189166,112326,182675
189167,112443,182675
189168,112560,182675
189169,83594,182682
189170,83632,182696
189171,83656,182696
189172,83680,182696
189173,83704,182696
189174,83728,182696
189175,83752,182696
189176,83776,182696
189177,83889,182696
189178,84010,182696
189179,84131,182696
189180,84252,182696
189181,84373,182696
189182,84494,182696
189183,84615,182696
189184,84736,182696
189185,84857,182696
189186,28126,182711
189187,28237,182711
189188,28348,182711
189189,28459,182711
189190,28570,182711
189191,28681,182711
189192,28792,182711
189193,28903,182711
189194,29014,182711
189195,29125,182711
189196,29236,182711
189197,29347,182711
189198,29458,182711
189199,29569,182711
189200,29680,182711
189201,29791,182711
189202,29902,182711
189203,30013,182711
189204,30124,182711
189205,30235,182711
189206,30346,182711
189207,30457,182711
189208,30568,182711
189209,89871,182739
189210,89974,182739
189211,90077,182739
189212,90180,182739
189213,90283,182739
189214,90386,182739
189215,90489,182739
189216,90592,182739
189217,90695,182739
189218,90798,182739
189219,90901,182739
189220,91004,182739
189221,91107,182739
189222,91210,182739
189223,91313,182739
189224,91416,182739
189225,91519,182739
189226,34370,182747
189227,34463,182747
189228,34556,182747
189229,34649,182747
189230,34742,182747
189231,34835,182747
189232,34928,182747
189233,35021,182747
189234,35114,182747
189235,35207,182747
189236,35300,182747
189237,35393,182747
189238,94427,182756
189239,94531,182775
189240,94616,182775
189241,94701,182775
189242,94786,182775
189243,94871,182775
189244,94956,182775
189245,95041,182775
189246,95126,182775
189247,95211,182775
189248,37820,182779
189249,37899,182783
189250,37974,182783
189251,38049,182783
189252,38124,182783
189253,38199,182783
189254,38274,182783
189255,38349,182783
189256,97240,182811
189257,97307,182811
189258,97374,182811
189259,97441,182811
189260,97508,182811
189261,97575,182811
189262,97642,182811
189263,40087,182819
189264,40144,182819
189265,40201,182819
189266,40258,182819
189267,40315,182819
189268,99092,182847
189269,99141,182847
189270,99190,182847
189271,99239,182847
189272,99288,182847
189273,41615,182855
189274,41654,182855
189275,41693,182855
189276,100388,182879
189277,100419,182879
189278,100450,182879
189279,100481,182879
189280,100512,182879
189281,100543,182879
189282,100574,182879
189283,101383,182893
189284,101396,182893
189285,101409,182893
189286,101422,182893
189287,101435,182893
189288,101448,182893
189289,101461,182893
189290,101474,182893
189291,101487,182893
189292,101500,182893
189293,101513,182893
189294,101526,182893
189295,101539,182893
189296,101552,182893
189297,101565,182893
189298,101578,182893
189299,101591,182893
189300,101604,182893
189301,101617,182893
189302,101630,182893
189303,101643,182893
189304,101656,182893
189305,101669,182893
189306,101682,182893
189307,101695,182893
189308,101708,182893
189309,101721,182893
189310,101734,182893
189311,101747,182893
189312,101760,182893
189313,101773,182893
189314,101786,182893
189315,101799,182893
189316,101812,182893
189317,101825,182893
189318,101838,182893
189319,101851,182893
189320,101864,182893
189321,101877,182893
189322,101890,182893
189323,101903,182893
189324,101916,182893
189325,101929,182893
189326,101942,182893
189327,102067,182893
189328,102224,182893
189329,102381,182893
189330,102538,182893
189331,102695,182893
189332,102852,182893
189333,103009,182893
189334,103166,182893
189335,103323,182893
189336,103480,182893
189337,103637,182893
189338,103794,182893
189339,103951,182893
189340,104108,182893
189341,104265,182893
189342,104422,182893
189343,104579,182893
189344,104736,182893
189345,104893,182893
189346,105050,182893
189347,105207,182893
189348,105364,182893
189349,105521,182893
189350,105678,182893
189351,105835,182893
189352,105992,182893
189353,106149,182893
189354,106306,182893
189355,106463,182893
189356,106620,182893
189357,106777,182893
189358,106934,182893
189359,107091,182893
189360,107248,182893
189361,107405,182893
189362,107562,182893
189363,107719,182893
189364,107876,182893
189365,108033,182893
189366,108190,182893
189367,108347,182888
189368,108504,182888
189369,108661,182888
189370,50126,182877
189371,50273,182877
189372,50420,182877
189373,50567,182864
189374,50714,182864
189375,50861,182864
189376,51008,182842
189377,51155,182842
189378,51302,182842
189379,51449,182842
189380,50628,182828
189381,50757,182828
189382,50886,182828
189383,51015,182828
189384,51144,182806
189385,51273,182806
189386,51402,182806
189387,51531,182806
189388,51660,182806
189389,51780,182797
189390,50770,182792
189391,50881,182792
189392,50992,182792
189393,51103,182792
189394,51214,182792
189395,51325,182792
189396,51436,182770
189397,51547,182770
189398,51658,182770
189399,51769,182770
189400,51880,182770
189401,51991,182770
189402,52102,182770
189403,52200,182757
189404,50924,182756
189405,51017,182756
189406,51110,182756
189407,51203,182756
189408,51296,182756
189409,51389,182756
189410,51482,182756
189411,51575,182756
189412,51668,182756
189413,51761,182734
189414,51854,182734
189415,51947,182734
189416,52040,182734
189417,52133,182734
189418,52226,182734
189419,52319,182734
189420,52412,182734
189421,52505,182734
189422,52598,182734
189423,52691,182734
189424,52784,182734
189425,51099,182720
189426,51174,182720
189427,51249,182720
189428,51324,182720
189429,51399,182720
189430,51474,182720
189431,51549,182720
189432,51624,182720
189433,51699,182720
189434,51774,182720
189435,51849,182720
189436,51924,182720
189437,51999,182720
189438,52074,182720
189439,52149,182720
189440,52224,182720
189441,52298,182719
189442,52374,182698
189443,52449,182698
189444,52524,182698
189445,52599,182698
189446,52674,182698
189447,52749,182698
189448,52824,182698
189449,52899,182698
189450,52974,182698
189451,53049,182698
189452,53124,182698
189453,53199,182698
189454,53274,182698
189455,53349,182698
189456,53424,182698
189457,53499,182698
189458,53574,182698
189459,53649,182698
189460,53724,182698
189461,53799,182698
189462,53874,182698
189463,53949,182698
189464,54024,182698
189465,51601,182684
189466,51658,182684
189467,51715,182684
189468,51772,182684
189469,51829,182684
189470,51886,182684
189471,52002,182684
189472,52160,182684
189473,52318,182684
189474,52476,182684
189475,52634,182684
189476,52792,182684
189477,52950,182684
189478,83594,182671
189479,83665,182671
189480,83736,182671
189481,83807,182671
189482,83878,182671
189483,83949,182671
189484,84020,182671
189485,84091,182671
189486,84162,182671
189487,84233,182671
189488,84304,182671
189489,84375,182671
189490,84446,182671
189491,84517,182671
189492,84588,182671
189493,84659,182671
189494,84730,182671
189495,84801,182671
189496,84872,182671
189497,84943,182671
189498,85014,182671
189499,56644,182662
189500,170452,182644
189501,170511,182644
189502,170596,182644
189503,170738,182644
189504,170880,182644
189505,171022,182644
189506,171164,182644
189507,171306,182644
189508,171448,182644
189509,171590,182644
189510,171732,182644
189511,171874,182644
189512,172016,182644
189513,172158,182644
189514,172300,182644
189515,172442,182644
189516,172584,182611
189517,172726,182611
189518,172868,182611
189519,173010,182611
189520,173152,182611
189521,173294,182611
189522,173436,182611
189523,173578,182611
189524,173720,182611
189525,173862,182611
189526,174004,182611
189527,174146,182611
189528,174288,182611
189529,174430,182611
189530,136574,182629
189531,136601,182629
189532,136628,182629
189533,136655,182629
189534,136682,182629
189535,136709,182629
189536,136736,182629
189537,136763,182629
189538,136790,182629
189539,136817,182629
189540,136844,182629
189541,136871,182629
